year,runup,latitude,longitude
1979,0.12,39.9,141.933
2011,5.63,39.842583,141.968139
2011,16.88,39.143722,141.840083
2011,13.77,40.167833,141.85175
2011,14.47,39.115586,141.886361
2011,22.42,40.135444,141.851917
2011,17.59,40.237972,141.8255
2011,5.69,39.845778,141.969417
2011,13.79,39.5901,141.963072
2011,5.89,39.848694,141.966667
2011,24.59,39.9375,141.937306
2011,19.52,39.199139,141.863028
2011,13.84,39.235833,141.920833
2011,19.61,39.37325,141.955861
2011,16.4,39.611611,141.9605
2011,13.84,39.454333,141.952111
2011,11.73,39.351667,141.934667
2011,4.52,39.606008,141.953039
2011,13.95,40.055639,141.850639
2011,19.73,40.014111,141.895667
2011,0,39.891119,141.94206
2011,13.97,39.597574,141.942485
2011,19.97,39.651012,141.969935
2011,20.51,39.938531,141.939794
2011,8.64,39.268139,141.886472
2011,8.14,39.2675,141.912167
2011,6.94,39.360056,141.880417
2011,7.25,39.267806,141.911847
2011,16.23,39.371939,141.944334
2011,16.26,39.075917,141.821889
2011,18.75,39.368028,141.938444
2011,0.09,47.67,141.855
2011,16.28,39.078944,141.821806
2011,16.28,39.1485,141.832778
2011,11.7,39.909911,141.944442
2011,17.43,39.151778,141.841361
1896,30,39.03,141.87
2011,9.54,39.255556,141.900556
2011,15.37,39.155556,141.8455
2011,17.48,39.205833,141.865028
2011,13.78,39.353028,141.935472
2011,17.94,39.301306,141.887361
2011,14.4,39.611139,141.961778
2011,10.66,39.116056,141.887444
1960,0.1,39.267,141.883
2011,15.15,39.598243,141.944829
2011,9.91,39.246389,141.886389
2011,5.43,39.273333,141.869444
2011,19,39.35,141.917
2011,18.88,40.048111,141.869639
2011,18.39,39.691826,141.956849
2011,13.04,40.133806,141.845514
2011,5.43,39.476678,141.948854
2011,3.56,39.624334,141.958862
2011,19.01,39.207667,141.869333
2011,23,39.689249,141.965886
2011,12.03,40.051333,141.866083
2011,11.48,39.265,141.891944
2011,19.15,39.305778,141.889722
2011,30.27,39.70385,141.960652
2011,19.82,40.241444,141.825417
2011,28.03,39.953472,141.954333
2011,8.78,40.01,141.905833
2011,11.72,40.167861,141.848417
2011,19.23,39.115583,141.887611
2011,12.33,39.691389,141.963444
2011,10,39.467,141.95
2011,6.36,39.572266,141.936035
1968,0.08,39.9,141.933
1868,0,39.37,141.88
2011,13.87,39.909927,141.94749
2011,0,39.84157,141.8892
2011,19.64,39.960439,141.954972
2011,0,39.9305,141.8892
2011,25.03,40.07925,141.831611
2011,16,40.252,141.822306
2011,20.32,39.689583,141.965611
2011,26.84,40.082361,141.829167
2011,23.29,39.937861,141.940844
2011,6.81,39.253619,141.893202
2011,16.21,39.373917,141.942611
2011,16.22,39.0745,141.84175
2011,12.48,39.811667,141.968944
2011,24.51,39.919286,141.938964
2011,7.41,39.480917,141.968056
2011,29.92,39.28875,141.916028
2011,8.35,39.660785,141.967074
2011,16.34,39.056408,141.833111
2011,12.55,39.207167,141.883361
2011,12.62,39.585561,141.958714
2011,8.33,39.352884,141.90546
2011,7.81,39.455254,141.959302
2011,16.37,39.157028,141.860167
2011,5.98,39.587417,141.953222
2011,8.38,39.355389,141.90775
2011,16.45,39.3076,141.889883
2011,12.69,40.052086,141.8608
2011,8.98,39.620159,141.962162
2011,16.41,39.193033,141.861383
2011,12.98,39.591845,141.943539
2011,6.08,39.276111,141.880556
2011,8.02,39.476718,141.956424
2011,16.16,40.016267,141.898367
2011,16.56,39.210317,141.887939
2011,8.06,39.269628,141.910069
2011,17.08,39.327389,141.943917
2011,17.2,40.2215,141.831833
2011,19.32,39.381111,141.936444
2011,6.84,40.167917,141.848639
2011,6.93,39.575458,141.940722
2011,7.03,39.571077,141.941458
2011,7.28,39.593576,141.966529
2011,4.17,39.620587,141.959267
2011,13.23,40.078861,141.829194
1973,0.13,39.9,141.933
2011,13.28,39.074063,141.84118
2011,13.41,39.611569,141.962614
2011,13.48,40.029778,141.889028
1968,2.7,39.217,141.933
2011,13.53,39.071226,141.856697
2011,13.57,39.59811,141.940381
2011,13.86,39.59749,141.943643
2011,12.86,39.359222,141.909056
2011,8.23,40.053694,141.843778
1968,0,39.9,141.933
2011,8.34,39.576113,141.944847
1968,4.8,39.6,141.967
2011,7.43,40.168028,141.850389
1968,2.5,39.583,141.95
2011,3.43,39.637299,141.956878
2011,3.43,39.626273,141.958534
1968,3.7,39.267,141.9
1968,2.1,39.467,141.95
2007,0.1,46.67,141.855
1982,0.06,39.267,141.883
1793,0,39.27,141.883
1998,0.04,41.565,141.868
2011,10.14,39.812944,141.964083
2011,25.37,39.905306,141.944147
1960,0.15,39.267,141.883
2011,12.38,39.351667,141.934667
2011,10.62,39.852306,141.966694
2011,9.97,39.261389,141.898889
2011,16.58,39.936097,141.93167
2011,10.47,39.240556,141.919722
1835,2.5,39.03,141.87
2011,8.63,39.476806,141.958028
2011,8.64,39.362806,141.905306
2011,9.48,39.583694,141.955417
2011,8.64,39.273611,141.888861
2011,11,39.300139,141.882556
2011,17.08,40.009267,141.911919
2011,17.12,39.307583,141.889833
2011,10.4,39.300028,141.880583
2011,8.69,39.6405,141.967069
2011,13.21,39.19019,141.865705
2011,14.6,39.331222,141.898611
1935,0,39.64,141.955
2011,17.19,39.384917,141.93725
2011,3.49,39.64175,141.957833
2011,14,39.613607,141.961744
2011,8.73,39.579157,141.95282
2011,16.02,39.30585,141.889867
2011,14.5,39.594569,141.941949
2011,17.22,39.31637,141.945408
2011,18.05,40.012222,141.89675
2011,4.73,39.604955,141.950656
2011,14.5,39.348861,141.912
2011,5.09,39.608182,141.957262
2011,16.13,40.125528,141.836833
2011,16.23,39.30535,141.890417
2011,6.48,39.466,141.94825
2011,14.56,40.131192,141.841669
2011,6.58,40.011194,141.891611
2011,28.36,39.700222,141.966028
2011,3.9,42.549933,141.940817
2011,7.43,39.572523,141.942654
2011,14.69,40.239944,141.828472
2013,0.15,39.267,141.883
2011,30.8,39.319083,141.955667
2011,3.93,39.843556,141.96025
2011,7.5,39.358572,141.904436
2011,17.6,39.382222,141.930972
2011,17.79,39.161782,141.894837
2011,14.8,39.586631,141.960946
2011,17.66,39.308583,141.908556
2011,0,39.890911,141.954556
2011,14.85,39.297111,141.904694
2011,4.2,39.267,141.883
2011,14.88,39.590825,141.941977
2011,6.83,39.57227,141.936039
2011,6.9,39.358132,141.889607
2011,7.34,39.650251,141.968793
2011,6.92,39.661583,141.969806
2011,8.5,39.471697,141.95417
2011,20.01,39.951056,141.957278
2011,11.35,39.244611,141.939694
2011,20.24,40.224778,141.830722
2011,16.63,39.933944,141.936444
2011,20.61,39.684127,141.968018
2011,10.29,39.339111,141.897028
2011,3.32,39.604056,141.953972
2011,10.53,39.341028,141.904861
2011,10.84,39.258111,141.898778
2011,11.43,40.052194,141.861333
2011,9.01,39.447506,141.951987
2011,12.23,40.134444,141.844444
2011,9.07,39.273806,141.888681
2011,13.78,39.329056,141.943889
2011,9.14,40.009528,141.904889
1959,0.05,39.267,141.883
2011,9.15,39.661959,141.968545
2011,22.9,40.013333,141.89525
2011,11.97,39.207111,141.886222
2011,17.73,40.152694,141.866778
2011,12.03,39.107028,141.830361
2011,12.12,39.1095,141.829778
2011,6.66,39.475028,141.939528
2011,16.55,39.29975,141.892586
2011,9.6,39.636622,141.964694
2011,9.62,40.009306,141.904944
2011,10.55,39.586917,141.94905
2011,8.2,39.374151,141.887839
2011,8.31,40.008083,141.906444
2011,8.45,39.648103,141.966715
2011,12.33,39.583384,141.957901
2011,8.6,39.360083,141.903083
2011,8.68,39.470611,141.952389
2011,7.54,39.262778,141.896
2011,8.69,40.008769,141.905811
2011,7.75,39.471542,141.953611
2011,4.59,39.635156,141.953115
2011,9.68,39.275099,141.88893
2011,9.72,40.009333,141.904972
1677,0,39.65,141.9667
2011,9.75,39.102167,141.86125
2011,12.9,39.356992,141.911504
2011,7.94,39.483361,141.967306
2011,3.63,39.636299,141.960335
2011,0,39.242,141.933667
2011,11.56,39.732278,141.965444
2011,17.78,39.207639,141.869278
2011,23.35,39.891611,141.951056
2011,17.22,40.01275,141.897889
2011,17.89,39.960306,141.953056
2011,4.03,39.624907,141.961207
2011,24.25,39.952556,141.956056
2011,18.63,39.251056,141.962861
2011,16.82,39.309833,141.8899
2011,18.65,39.959567,141.954667
2011,18.71,39.853,141.969583
2011,16.89,39.343333,141.906167
2011,11.6,39.595519,141.944066
1877,3,39.267,141.883
2011,17.03,40.013653,141.900378
2011,16.16,40.016978,141.898792
2011,19.2,39.370861,141.952694
2011,8.46,39.374333,141.887889
1960,5,40.05,141.867
2011,11.63,39.237453,141.920153
2011,19.2,39.369389,141.951361
2011,7.64,39.2545,141.897683
2011,7.66,39.25505,141.898067
1960,0.35,39.267,141.883
2011,13.63,39.143861,141.836139
2011,11.76,39.244861,141.939861
2011,19.5,39.917092,141.939389
2011,7.69,39.2685,141.884778
2011,11.9,39.594046,141.943871
2011,17.98,39.309389,141.908333
1960,3.3,39.267,141.883
2011,19.93,39.960583,141.953833
2011,5.57,39.643327,141.962204
2011,12.05,39.361278,141.910972
2011,16.69,40.013541,141.900379
1960,5.3,39.6,141.95
2011,20.12,39.2114,141.887528
2011,13.89,39.361139,141.914972
1960,2.9,39.367,141.95
2011,9.62,39.447417,141.963361
2011,14.05,40.006194,141.921889
1677,0,39.28,141.89
1952,2.5,39.267,141.883
2011,14.47,40.166972,141.847556
2014,0,39.267,141.883
2011,20.93,39.920056,141.939006
2011,24.72,39.921556,141.935769
1896,8.2,39.267,141.883
2011,14.65,39.355639,141.934306
2011,21.44,39.311944,141.883889
1897,1.5,39.3,141.9
2011,17.89,39.365722,141.944944
2011,14.95,40.241414,141.826081
2011,15.32,39.331,141.945389
2011,5.35,40.151944,141.868611
2011,16.26,39.324944,141.911667
1971,0.5,46.67,141.855
2011,16.43,40.130056,141.840806
1793,2.5,39.35,141.917
1793,3.5,39.467,141.95
2011,17.82,39.355833,141.920944
1793,4.5,39.3,141.9
2011,18.36,39.934258,141.938694
2011,18.84,39.382528,141.938417
2011,19.46,39.321444,141.897306
2011,20.28,39.959806,141.954306
2011,8.05,39.729778,141.961389
1960,0.3,42.567,141.917
2011,9,39.267,141.883
2011,3.92,39.631606,141.959851
2011,14.45,40.127472,141.835889
2011,6.6,39.478306,141.945056
1782,0,39.47,141.9
2011,13.47,39.353139,141.935111
2011,13.47,39.598127,141.942508
2011,13.57,39.597779,141.940425
2011,13.58,39.589569,141.945697
1960,3.8,39.2,141.867
1960,3.8,40.167,141.85
1960,3.4,39.35,141.933
1960,4,39.35,141.917
1960,2.4,40.017,141.9
1960,3.2,39.317,141.917
1960,3,39.25,141.9
1960,1,39.933,141.95
1960,2,39.2,141.9
1960,0.4,39.35,141.917
1960,0.63,39.3,141.9
1960,0.3,39.583,141.95
1968,5.7,39.333,141.917
1968,0.6,42.567,141.917
1968,4.8,39.35,141.933
1968,3.2,39.35,141.917
1968,2.7,40.017,141.9
1968,4.8,39.317,141.917
1968,2.8,39.333,141.95
1952,2,39.2,141.9
1952,3,39.6,141.95
1952,3,39.2,141.867
1952,1.5,40.117,141.833
1952,1,39.583,141.95
1894,1,39.35,141.917
1894,1,39.467,141.95
1952,1.5,39.35,141.917
1952,2.3,39.3,141.9
1960,4.1,40.133,141.85
1960,3.6,39.333,141.917
1960,2.8,39.383,141.933
1846,2,39.417,141.95
1700,0,39.35,141.917
1611,25,39.467,141.95
1856,3,39.267,141.883
1856,1.9,39.3,141.9
1961,0.21,36,141.9
1968,3.5,39.25,141.9
1961,0,36.2,141.9
1968,2.7,39.933,141.95
1968,4,39.25,141.9
1968,3.5,39.2,141.9
1968,3.9,39.267,141.883
1961,0,36,141.9
1897,0,38.1,141.9
1088,0,39.64,141.96
1997,0,31.959,141.878
1835,0,37.9,141.9
2003,3.2,42.680556,143.634722
2003,2.8,42.680556,143.634722
2003,2.5,42.680556,143.634722
2003,2.7,42.680556,143.634722
2003,2.6,42.680556,143.634722
1853,0,46.85,151.87
1901,0.04,43.35,145.583
2003,2.5,42.680556,143.634722
1960,1.5,42.8,143.817
1964,0.04,42.284,143.319
1960,2,43.05,145.083
2003,2.7,42.677778,143.638333
1960,3,43.133,145.15
1960,4.2,43.083,145.117
2003,2.3,42.6775,143.634722
1960,1.7,43.333,145.767
2003,1.7,42.6775,143.634722
1960,4.3,43.117,145.117
2003,1.9,42.677222,143.643056
1896,0,42.28,143.31
1964,0.07,42.9756,144.3714
2014,0.14,42.9756,144.3714
1960,2,42.433,143.417
2009,0.01,30.55,152.117
2003,2.2,42.678056,143.643611
1980,0.09,43.2781,145.5678
1960,1.7,43.2781,145.5678
2003,1.8,42.690556,143.659444
1881,0,43.35,145.583
2009,0,38.71,148.67
1973,0.09,44.017,144.283
1958,5,43.78,146.75
2003,2.7,42.708333,143.6825
2003,1.3,42.950833,144.530278
1881,0,42.967,144.367
1973,0.55,42.3,143.333
1968,0.25,43.033,144.85
1973,5.96,43.183,145.417
1958,4,44.9,147.5
2003,2.5,42.791389,143.801389
2003,1.1,42.964722,144.530833
1973,1.63,43.367,145.8
1958,1,44.9,147.5
2003,1.2,42.806944,143.819722
1978,0.65,44.93,147.625
2003,1.7,42.949444,144.540278
1968,0.13,44.017,144.283
1973,1.7,43.333,145.767
1970,0.05,42.284,143.319
2003,1.9,42.806944,143.819722
1978,0.18,44.03,145.86
2003,1.6,42.951111,144.617222
1968,0.25,43.033,144.85
1968,1.5,42.284,143.319
1973,2.25,43.117,145.117
1957,0.53,42.284,143.319
2003,2.4,42.806944,143.819722
2003,1.7,42.933611,144.745
1978,0.37,43.867,146.817
1973,2.8,43.2781,145.5678
1964,0.4,44.03,145.86
1957,0.18,42.9756,144.3714
1968,2.7,42.433,143.417
2003,1.7,42.975833,144.7225
1973,4,43.033,145.033
1995,0,44.663,149.3
2003,1.1,42.8075,143.821111
1985,0.15,43.35,145.583
2003,2,43.054167,144.781667
1968,2,43.083,145.133
1973,1.3,43.3,145.617
1978,0,44.244,148.862
2003,1.3,43.05,144.850278
2003,2.5,42.678333,143.633889
1973,2.2,43.083,145.133
1978,0,44.932,148.439
2003,2,43.015,144.846389
2011,1.2,15.233,145.733
1968,1.3,42.9756,144.3714
1978,0,44.14,149.029
1973,2.5,43.083,145.133
2003,3.1,42.993056,144.874167
2003,1.7,42.667222,143.639167
1968,1.71,42.033,143.3
1961,0,42.9,145.6
2003,2.7,42.995556,144.868611
1973,1.2,42.95,144.533
2003,1.9,42.993056,144.871667
1973,2,43.217,145.55
1968,0.05,42.284,143.319
2003,2.3,42.987222,144.887778
1973,4.5,43.017,145.033
1973,0.1,44.35,143.367
2003,4,42.988889,144.897222
1973,1.52,43.35,145.583
1968,0.03,42.9756,144.3714
2003,3.3,42.988889,144.906667
1973,2.94,43.167,145.517
2003,4.4,42.988889,144.901111
1973,1.3,43.333,145.7
2003,4.3,42.989444,144.898056
1968,1.7,42.3,143.333
2003,2.3,42.683333,143.646389
1952,3.91,43.05,144.783
2003,2.3,42.988611,144.905278
1952,3.2,43.083,145.133
1965,0.15,43.033,144.85
2003,1.9,42.988056,144.906389
1968,0.03,43.2781,145.5678
1978,0.07,43.867,146.817
1973,0.48,42.9756,144.3714
1965,0.1,43.05,144.85
1923,0.23,43.2781,145.5678
1952,3.16,42.6,143.533
1984,0.09,43.35,145.583
1972,0.06,13.433,144.65
1965,0.26,43.2781,145.5678
1965,0.1,44.35,143.367
1938,0,42.9756,144.3714
1978,0.05,44.93,147.625
1973,1,42.284,143.319
2003,2.5,42.683333,143.646389
1978,0.19,42.3,143.333
1952,3,42.55,143.517
1923,0.07,43.283,145.567
2003,2.5,42.683333,143.646389
1952,0,42.9756,144.3714
1952,1.14,43.05,145.083
1952,3.8,42.95,144.53
1952,2.67,42.683,143.65
1958,0.46,42.3,143.333
2003,2.8,42.683333,143.646389
2011,4.96,42.297689,143.323371
2010,0.15,15.2266,145.742
1849,0,13.418,144.79
2011,3.83,42.042806,143.300056
2006,0.08,43.2781,145.5678
1918,0,43.283,145.567
1978,0.05,44.03,145.86
1952,2.58,43.05,144.783
2011,2.79,42.981679,144.38265
1961,0.06,42.9756,144.3714
1918,0,46,150
1978,0.17,44.93,147.625
1952,2,42.067,143.317
1952,6.54,42.983,144.733
2011,2.92,42.476033,143.431567
1978,0,44.03,145.86
2007,0.06,44.03,145.86
1965,0.08,43.2781,145.5678
1952,2.7,42.95,144.083
2006,0.37,42.3,143.317
2007,0.2,43.867,146.817
1965,0.07,42.9756,144.3714
1969,5,43.743,146.69
2011,3.4,42.965786,144.393908
1952,1.6,42.033,143.3
1965,0.05,42.3,143.333
1979,0.04,42.284,143.319
2011,0.74,43.032765,144.844095
1966,0.1,42.9756,144.3714
1952,0.9,42.3,143.333
1978,0.13,42.284,143.319
2011,0.82,43.386389,145.786278
1968,0.13,43.2781,145.5678
1896,0,42.3,143.317
2011,2.13,42.996242,144.870239
1843,0,45.9,150
1968,0.06,42.9756,144.3714
1978,0.21,42.284,143.319
1968,0.13,43.35,145.583
2010,0.04,15.2266,145.742
2011,1.11,43.193485,145.414048
1968,0.18,42.3,143.333
1953,0.03,43.2781,145.5678
2006,6.2,47.29966,152.47368
2011,3.1,42.476361,143.431194
1985,0.16,43.2781,145.5678
2011,2.01,43.286306,145.583444
1985,0.12,42.9756,144.3714
2011,4,42.3,143.317
1985,0.15,42.3,143.333
2011,2.46,42.997328,144.155463
1993,1.8,13.39,144.75
2011,3.06,43.038888,144.844228
2009,0.08,43.2781,145.5678
2011,3.07,43.669628,145.127314
1958,0.81,43.2781,145.5678
2011,2.45,43.329083,145.697528
2009,0.04,15.2266,145.742
2003,2.1,42.808333,143.8225
2003,2.2,42.853333,143.884167
2003,1.5,42.921111,143.996944
2003,2.3,42.9325,144.001111
1961,0,43.2,147.9
2003,1.9,42.955278,144.061944
2003,2.6,42.955278,144.061944
1960,0,39.4,143.7
2003,2.3,42.988889,144.904722
2003,1.8,42.950833,144.061944
1257,0,39,144
2012,0.02,15.2266,145.742
1892,0,14,143.3
2003,1.7,42.953056,144.086667
1958,2.5,44.03,145.86
1960,0,39.8,143.4
2003,2.5,42.953333,144.086667
1837,0,13.25,144.73
1976,0,44.915,149.123
2003,2,42.994722,144.195833
2010,0.16,13.433,144.65
1903,0,14,143.3
2003,1.6,43.000278,144.33
1918,1.5,46.53,150.88
1881,0,43.3,147.3
2003,1.6,43.000278,144.33
1960,3.4,43.017,144.833
1960,1.8,43.033,144.85
1960,3.4,43.083,145.117
1973,1.5,43.383,145.783
1853,0,47,152
2003,1.4,42.983333,144.371111
1960,3,43.033,145.033
1973,4.5,43.15,145.167
2003,1.3,42.981667,144.378056
1978,0,44.209,148.971
1973,2,42.983,144.733
1960,2.8,42.45,143.383
1969,0,43.6,147.9
2003,1.3,42.981667,144.378056
1973,4,43.083,145.15
1960,2.5,42.983,144.9
1968,0,43.586,146.701
2003,1.3,42.981667,144.378056
1973,1.07,42.3,143.333
1819,0,19.67,145.4
2003,1.4,42.981667,144.378056
1909,0,12.5,145
1973,0.54,42.3,143.333
1983,0.02,13.433,144.65
1935,0,40.7,144.3
1780,11,45.9,150.14
1973,2.5,43,144.867
2006,0.26,42.9756,144.3714
2006,7.9,47.29968,152.4746
1780,0,46.85,151.9
1935,0,39.9,143.7
1975,0.4,43.167,145.517
1991,0.1,43.867,146.817
1971,0,41.4,143.5
1975,0.5,43.333,145.7
1958,3,45.87,149.82
1819,0,19.67,145.4
1975,0.3,43.383,145.783
1960,4.7,46,150
1973,0,43.3,146.4
2006,6.2,47.29966,152.47368
1961,0.04,42.284,143.319
1975,0.32,42.3,143.333
1963,0,44.772,150.563
2006,6.8,47.2996,152.47238
1975,0.11,43.2781,145.5678
1952,2.6,43.283,145.567
1952,0,43.1719,145.5044
1975,0.05,42.3,143.333
1961,0.06,43.2781,145.5678
1975,0.09,43.2781,145.5678
1961,0.07,43.2781,145.5678
1975,0.05,42.9756,144.3714
1975,0.09,42.3,143.333
1973,0.08,44.017,144.283
1901,0.02,43.35,145.583
1973,0.64,43.2781,145.5678
1962,0.04,43.2781,145.5678
1973,0.15,42.9756,144.3714
1960,0.46,44.017,144.283
1962,0.07,42.284,143.319
2003,2.3,42.676389,143.636944
1957,0.05,13.433,144.65
1640,0,42.3,143.317
2011,4.92,42.420339,143.392338
2011,0.8,15.2266,145.742
1968,0.58,42.284,143.319
2003,2.5,42.680556,143.641389
1968,0.02,45.23,147.87
1984,0.1,43.2781,145.5678
2011,0.74,30.55,152.117
1968,2.8,42.22,143.32
1968,0,43.63,146.35
1984,0.04,42.9756,144.3714
2011,1.78,38.71,148.67
1968,0,43.867,146.817
1952,0.9,42.284,143.319
2006,6.3,47.05807,152.16878
1952,1.5,42.45,143.383
2011,2.29,43.867,146.817
1961,0.08,43.35,145.583
1968,0.5,44.93,147.625
1961,0.06,42.3,143.333
1968,0,43.833,146.73
1961,0.04,42.9756,144.3714
1968,0,43.867,146.817
1961,0.08,43.35,145.583
2006,4.4,47.05628,152.1665
1974,0.18,43.2781,145.5678
2011,1.03,44.03,145.86
2006,11.3,47.05409,152.16471
1982,0.07,43.2781,145.5678
2011,2,44.93,147.625
1961,0.05,42.3,143.333
1968,0.5,44.03,145.86
2011,0.53,44.9316,147.6258
2013,0.14,43.2781,145.5678
1993,0.07,44.017,144.283
1962,0.05,42.9756,144.3714
1968,0.06,13.433,144.65
1938,0,42.967,144.367
2013,0.2,43.867,146.817
2009,0,43.867,146.817
1962,0.08,42.3,143.333
1960,3.7,43.117,145.117
2006,7.9,47.04942,152.16235
2011,5.39,42.286388,143.321524
1980,0.08,42.3,143.333
1963,0.35,44.017,144.283
1960,2.5,42.983,144.733
2011,1.87,43.337028,145.71775
2011,1.74,43.02175,145.021833
1963,0.74,43.2781,145.5678
1960,3.9,43.05,144.85
2011,3.22,42.678302,143.639425
2011,4.2,43.28597,145.574061
1963,0.45,42.9756,144.3714
1960,4,42.95,144.083
2003,0.65,42.9756,144.3714
2011,2.31,42.974278,144.724194
2003,0.45,43.35,145.583
2011,2.32,43.037813,144.842628
1960,0.04,42.9756,144.3714
2011,2.1,43.283028,145.585861
1960,2.5,43.083,145.15
2011,4,42.417569,143.389968
2011,4.16,42.99247,144.199359
1962,0.1,44.03,145.86
1963,0.28,44.35,143.367
1960,3.6,43.133,145.133
2011,2.83,43.2781,145.5678
2003,1.3,43.283,145.567
1960,0,42.983,144.15
1963,0.45,42.3,143.333
1973,0.2,44.03,145.86
1960,2,42.717,143.717
1971,0.19,44.017,144.283
1968,0.1,44.93,147.625
1960,1.8,43,144.867
1994,0.12,43.2781,145.5678
1968,0.1,44.03,145.86
1961,0.04,42.284,143.319
1994,0.06,42.9756,144.3714
1952,6.5,43.033,144.85
1961,0.1,42.284,143.319
1994,0.19,43.2781,145.5678
1952,2,43.05,145.08
1994,0.22,42.9756,144.3714
1952,0,43.14,145.1
1995,0.21,43.2781,145.5678
1995,0.13,42.9756,144.3714
1973,0.28,42.284,143.319
1973,0.08,45.17,147.85
1973,0.56,43.867,146.817
1973,0.08,44.03,145.86
1973,0.23,44.93,147.625
1974,0.05,42.9756,144.3714
1974,0.1,42.284,143.319
1974,0.2,42.284,143.319
1965,0.05,42.284,143.319
1965,0.05,44.93,147.625
1952,0.1,13.433,144.65
1952,0.04,13.6,144.9
1968,4.6,42.483,143.433
2003,2.7,42.046944,143.3125
1952,1.03,43.083,145.117
1963,0,44.772,149.798
1968,0.11,42.284,143.319
2003,2.4,42.122222,143.320833
1973,1.5,43.78,146.75
1835,0,43.283,145.57
1963,0,44.426,149.272
1994,3.4,44.92,147.63
1918,0,44.5,151.5
1994,8.1,43.74,146.73
2003,2.5,42.224722,143.318611
1994,3.5,43.43,146.07
1994,8.5,43.74,146.69
1961,0,42.7,145.7
2003,2.9,42.224444,143.319722
1994,7.2,43.74,146.71
2003,3.2,42.28,143.317778
1975,0,43.024,147.734
1994,2,43.73,145.52
1994,3,43.82,146.71
1994,4.2,44,145.8
1994,6.4,44.15,145.95
1994,4.6,44.1,145.9
1994,4.7,44.38,146.42
1994,6,43.83,146.9
1994,2,44.45,146.57
1973,0.05,44.35,143.367
1973,0.28,42.3,143.333
1994,2.9,43.867,146.817
1974,0,43.2,146.7
1994,8.2,43.8,146.82
2003,2.3,42.290556,143.318056
1980,0.11,42.3,143.333
2003,2.7,42.289444,143.321389
1973,0,43.2,145.8
1994,2.6,43.833,146.73
1981,0.05,43.2781,145.5678
2003,3,42.289444,143.32
1767,0,14,143.3
2003,3.1,42.289444,143.32
2004,0,43.006,145.119
1981,0.04,42.9756,144.3714
2013,0,46.221,150.788
1981,0.07,42.3,143.333
2003,2.4,42.289444,143.32
1894,0,42.5,146
1982,0.05,43.05,144.85
2003,2.7,42.289444,143.32
2003,2.6,42.289444,143.32
1994,0,43.773,147.321
1982,0.1,42.9756,144.3714
2012,0,37.89,143.949
1982,0.3,42.033,143.3
2003,2.7,42.289444,143.32
1893,0,42.5,145.5
1982,0.18,42.3,143.333
2003,2.7,42.289444,143.32
1938,0.9,43.75,144.667
2003,2.8,42.289444,143.32
1893,0,43.3,147.5
1993,0.08,13.433,144.65
1993,0,12.982,144.801
2003,2.7,42.289444,143.32
1993,0.08,13.48,144.75
1897,0,38,143.7
2003,2.7,42.289444,143.32
1993,2.4,13.33,144.77
1984,0,44.117,148.192
2003,3.1,42.289444,143.32
1968,0.06,43.2781,145.5678
1980,0,43.53,146.753
1969,0.19,44.017,144.283
1969,1.29,43.2781,145.5678
1969,0.46,42.9756,144.3714
1969,0.17,44.35,143.367
1994,3,45.01,147.71
1994,2.6,43.72,145.43
1994,4,43.63,146.35
1994,10.4,43.79,146.82
1994,8,43.78,146.78
1962,0.1,42.284,143.319
1994,2.6,43.9,145.63
1962,0.1,42.967,144.367
1994,3.1,43.73,145.57
1968,0.2,42.7,143.61
1994,3,43.76,146.61
1994,1.5,43.45,146.1
1897,0.08,43.2781,145.5678
1994,4.7,44.03,145.86
1994,1.5,43.52,146.1
1922,0.3,43.2781,145.5678
1994,4,43.77,146.61
1994,0,46.17,152
1952,3.3,42.467,143.433
1843,4.5,43.0356,144.8525
1975,5,44.03,145.86
1952,1.5,42.8,143.817
1849,3.5,13.276,144.743
1975,5,43.85,146.78
1952,2,43.05,145.083
1994,1.73,43.276,145.572
1893,1.5,44.9,147.5
1952,2.3,42.967,144.4
1893,2.5,43.78,146.75
1975,0.26,42.284,143.319
1952,3.25,42.417,143.4
1894,2,43.033,144.85
1918,0.55,43.2781,145.5678
1952,5,42.95,144.533
1894,1.5,43.283,145.567
1918,1.1,43.283,145.567
1998,0.07,43.2781,145.5678
2006,12.4,47.0453,152.15915
1965,0.21,42.284,143.319
1998,0.05,42.9756,144.3714
1968,3.7,42.284,143.319
2006,20,47.04313,152.15841
1918,12,45.91486,150.135
1999,0.11,43.2781,145.5678
1960,0.08,42.9756,144.3714
2013,0.02,15.2266,145.742
1849,0,13.333,144.767
1999,0.07,42.9756,144.3714
1963,1.4,43.35,145.77
2006,1.3,46.8452,151.89542
1918,1,43.35,145.583
2001,0.22,43.2781,145.5678
1960,2,43.033,145.067
2006,3.9,46.83173,151.87659
2011,3.51,42.419278,143.390806
2006,2.3,46.83411,151.87962
2011,3.3,42.301441,143.320845
2001,0.18,42.9756,144.3714
1960,2,43.033,145.05
1952,0.1,13.433,144.65
2006,4.4,46.85281,151.9075
2011,2.75,43.179722,145.507583
2006,6.2,46.85087,151.90409
2003,2,42.967,144.383
2011,4.23,42.682333,143.638733
2006,5.7,46.84178,151.89
1963,0.39,43.05,144.85
2011,4.27,42.476391,143.431089
2006,7.2,46.83668,151.88249
1964,0.04,42.3,143.333
2011,4.29,42.680139,143.641444
2006,8.7,47.07085,152.18777
1989,0.13,43.2781,145.5678
